id,observed_on,place_guess,latitude,longitude,species_guess,scientific_name
62834483,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Shy Cosmet Moth,Limnaecia phragmitella
62834771,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Topiary Grass-veneer,Chrysoteuchia topiarius
62835569,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Confusing Petrophila Moth,Petrophila confusalis
62835821,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Пяденица малая половинчатая,Idaea dimidiata
62836271,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Ipsilon Dart Moth,Agrotis ipsilon
62836633,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Zigzag Furcula Moth,Furcula scolopendrina
62837060,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Bristly Cutworm Moth,Lacinipolia renigera
62837325,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Double-lobed Moth,Lateroligia ophiogramma
62837829,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Flame-shouldered Dart,Ochropleura implecta
62838504,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Brown Sallow,Sympistis stabilis
62839322,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Tesagrotis corrodera,Tesagrotis corrodera
62840408,2020-07-27,"Missoula County, US-MT, US",46.67723,-113.993,Common Gluphisia Moth,Gluphisia septentrionis
62841588,2020-07-28,"Missoula County, US-MT, US",46.67723,-113.993,White Satin Moth,Leucoma salicis
62842943,2020-07-28,"Missoula County, US-MT, US",46.67723,-113.993,Apamea acera,Apamea acera
62843683,2020-07-28,"Missoula County, US-MT, US",46.67723,-113.993,Euxoa auripennis,Euxoa auripennis
62843884,2020-07-28,"Missoula County, US-MT, US",46.67723,-113.993,Euxoa idahoensis,Euxoa idahoensis
62844150,2020-07-28,"Missoula County, US-MT, US",46.67723,-113.993,Lesser Yellow Underwing,Noctua comes
62844726,2020-07-28,"Missoula County, US-MT, US",46.67723,-113.993,Miranda Moth,Proxenus miranda
62846609,2020-08-04,"Missoula County, US-MT, US",46.67723,-113.993,Common Idia Moth,Idia aemula
62896373,2018-09-20,"Westside, Missoula, MT, USA",46.8780318561,-114.0230670846,Large Yellow Underwing,Noctua pronuba
62898551,2020-10-17,"Missoula, MT 59812, USA",46.8585199722,-113.98752,Hackberry Nipplegall Psyllid,Pachypsylla celtidismamma
62930055,2017-10-09,"Franklin to the Fort, Missoula, MT, USA",46.8617055556,-114.0406638889,Western Conifer Seed Bug,Leptoglossus occidentalis
62954830,2018-10-24,"Montana, US",46.7622275106,-114.1273834866,Mouse Bot Fly,Cuterebra fontinella
62963139,2020-10-13,"Lower Rattlesnake, Missoula, MT 59802, USA",46.875884308,-113.9747882109,Bathroom Moth Fly,Clogmia albipunctata
63027371,2020-08-04,"Missoula County, US-MT, Lewis and Clark National Historic Trail, US",46.67884,-114.04131,Pale Metanema Moth,Metanema inatomaria
63029607,2020-08-04,"Missoula County, US-MT, Lewis and Clark National Historic Trail, US",46.67884,-114.04131,Ponderosa Pine Coneworm Moth,Dioryctria auranticella
63030580,2020-08-04,"Missoula County, US-MT, Lewis and Clark National Historic Trail, US",46.67884,-114.04131,Clemens' Clepsis Moth,Clepsis clemensiana
63032106,2020-08-05,"Missoula County, US-MT, US",46.67723,-113.993,Dark Dart,Abagrotis duanca
63033144,2020-08-05,"Missoula County, US-MT, US",46.67723,-113.993,Euxoa olivalis,Euxoa olivalis
63034058,2020-08-05,"Missoula County, US-MT, US",46.67723,-113.993,Spotted Clover Moth,Protoschinia nuchalis
63036098,2020-08-11,"Missoula County, US-MT, US",46.67723,-113.993,Double-banded Carpet Moth,Spargania magnoliata
63037102,2020-08-11,"Missoula County, US-MT, US",46.67723,-113.993,Euxoa olivia,Euxoa olivia
63038059,2020-08-11,"Missoula County, US-MT, US",46.67723,-113.993,Master's Dart,Feltia herilis
63038619,2020-08-11,"Missoula County, US-MT, US",46.67723,-113.993,Broken-lined Brocade Moth,Mesapamea fractilinea
63040074,2020-08-12,"Missoula County, US-MT, US",46.67723,-113.993,Abagrotis mirabilis,Abagrotis mirabilis
63040461,2020-08-12,"Missoula County, US-MT, US",46.67723,-113.993,Andropolia theodori,Andropolia theodori
63043921,2020-08-12,"Missoula County, US-MT, US",46.67723,-113.993,Elder Moth,Zotheca tranquilla
63046654,2020-08-25,"Missoula County, US-MT, US",46.67723,-113.993,Black-banded Carpet,Antepirrhoe semiatrata
63048291,2020-08-25,"Missoula County, US-MT, US",46.67723,-113.993,Aspen Twoleaf Tier Moth,Enargia decolor
63093253,2019-05-14,"Montana, US",46.6675414676,-114.1513503079,Mouse Bot Fly,Cuterebra fontinella
63143932,2020-10-20,"Jackson St, Missoula, MT, US",46.87599167,-113.975045,Pollenia vagabunda,Pollenia vagabunda
63172789,2017-05-15,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8980390007,-113.9697006494,Amara,Amara
63173730,2020-09-30,"Flathead County, MT, USA",48.6044934989,-113.9979939362,Shadow Darner,Aeshna umbrosa
63173731,2020-09-30,"Flathead County, MT, USA",48.6047007742,-113.9984324774,White-faced Meadowhawk,Sympetrum obtrusum
63173732,2020-09-30,"Flathead County, MT, USA",48.6046550662,-113.9984272361,Black Meadowhawk,Sympetrum danae
63173903,2017-05-06,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8982114957,-113.9697084641,Clay-coloured Weevil,Otiorhynchus singularis
63185299,2020-10-21,"Westside, Missoula, MT, USA",46.8760758508,-114.009624284,Ground Yellowjackets,Vespula
63260364,2020-07-28,"Glacier National Park, Flathead County, US-MT, US",48.5088550907,-113.594988171,Pyrobombus,Pyrobombus
63260635,2020-07-28,"Glacier National Park, Flathead County, US-MT, US",48.5075544669,-113.5972665311,Rocky Mountain Parnassian,Parnassius smintheus
63260696,2020-07-27,"Glacier National Park, Flathead County, US-MT, US",48.5144548416,-113.6034512424,Western Grape Rootworm,Bromius obscurus
63324413,2017-07-13,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8981751204,-113.9695495517,Stenopogonini,Stenopogonini
63324415,2017-07-13,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8981751204,-113.9695495517,Western Honey Bee,Apis mellifera
63324418,2017-07-02,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8981751204,-113.9695495517,Western Sculptured Pine Borer,Chalcophora angulicollis
63324419,2016-07-21,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8981751204,-113.9695495517,Cabbage White,Pieris rapae
63346408,2020-08-25,"Missoula County, MT, USA",46.8242816667,-114.0634116667,Saffron-winged Meadowhawk,Sympetrum costiferum
63415677,2020-10-05,"Hamilton, MT 59840, USA",46.2551586431,-114.1637733579,Epinotia albicapitana,Epinotia albicapitana
63488052,2020-08-09,"Missoula County, MT, USA",46.83342336,-114.0956866667,Cherry-faced Meadowhawk,Sympetrum internum
63611117,2020-10-09,"W Artemos Dr, Missoula, MT, US",46.83757,-114.00214445,European Mantis,Mantis religiosa
63661461,2020-10-17,"Hamilton, MT 59840, USA",46.2551549339,-114.1635292769,Cabbage White,Pieris rapae
63661462,2020-10-20,"Hayes Creek, Missoula County, MT, USA",46.8194467562,-114.1002117854,Vancouver Looper,Erannis vancouverensis
63734487,2018-05-27,"Missoula, MT 59804, USA",46.8270045259,-114.1035573184,California Darner,Rhionaeschna californica
63777601,2020-10-29,"Lower Rattlesnake, Missoula, MT 59802, USA",46.8758090017,-113.9747755521,Montana Six-plume Moth,Alucita montana
63854122,2013-08-25,Greenough park,46.8741898188,-113.9799470454,Common Aerial Yellowjacket,Dolichovespula arenaria
63904865,2020-05-31,"Moose Creek, Ravalli County, MT, USA",46.12654,-114.23676,Notodonta pacifica,Notodonta pacifica
63936757,2020-10-31,"Missoula County, MT, USA",46.8251774442,-113.9282593657,Eucyrtopogon,Eucyrtopogon
63936914,2016-05-16,Blue Mountain Trailhead (hike & bike),46.8270506347,-114.0875029564,Hawthorn Mining Bee,Andrena crataegi
63938908,2019-06-10,"Missoula County, MT, USA",46.6656003038,-114.0032492462,Tropisternus lateralis,Tropisternus lateralis
64199858,2020-11-04,"Bass Creek Rd, Stevensville, MT, US",46.5748940736,-114.099345747,Isabella Tiger Moth,Pyrrharctia isabella
64202677,2020-11-04,"Arlee, MT 59821, USA",47.1625653582,-114.0850584581,Western Conifer Seed Bug,Leptoglossus occidentalis
64248635,2020-11-05,"Miller Creek, Missoula, MT 59803, USA",46.8133724818,-114.066000022,Jewel Oak Gall Wasp,Acraspis quercushirta
64278227,2020-08-14,"Mineral County, MT, USA",46.9693296427,-114.969006566,Rusty Tussock Moth,Orgyia antiqua
64278236,2020-08-14,"Mineral County, MT, USA",46.9693296427,-114.969006566,Rusty Tussock Moth,Orgyia antiqua
64278246,2020-08-14,"Mineral County, MT, USA",46.9513709904,-114.9685461643,Lasioglossum,Lasioglossum
64278247,2020-08-14,"Mineral County, MT, USA",46.9513951051,-114.9684469226,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
64278255,2020-08-15,"Mineral County, MT, USA",46.9688839524,-114.9706556746,Rusty Tussock Moth,Orgyia antiqua
64355089,2020-11-04,"Fort Missoula Regional Park, Missoula, MT, US",46.8470216667,-114.0673221667,Glischrochilus vittatus,Glischrochilus vittatus
64419391,2020-11-07,"Lower Rattlesnake, Missoula, MT 59802, USA",46.8758046498,-113.9747340191,Trichocera,Trichocera
64519118,2020-09-05,"whitefish, MT",48.448909,-114.310546,Western Conifer Seed Bug,Leptoglossus occidentalis
64556332,2020-08-15,"Lake County, US-MT, US",47.6960671976,-113.8244110613,Blue Copper,Tharsalea heteronea
64560476,2020-08-02,"Lolo National Forest, Superior, MT, US",47.0062901564,-115.0434038132,Northern Blue,Plebejus idas
64560679,2020-07-03,"Lolo National Forest, Clinton, MT, US",46.8045221045,-113.850176695,Ornate Tiger Moth,Apantesis ornata
64574972,2020-09-17,"The University of Montana, Missoula, MT, US",46.8635109284,-113.9859566376,Half-black Bumble Bee,Bombus vagans
64575270,2020-08-15,"Montana, US",47.5675221104,-113.8288872452,Hydaspe Fritillary,Argynnis hydaspe
64575330,2020-09-06,"Lolo National Forest, Seeley Lake, MT, US",47.2156330134,-113.527640887,Virginian Tiger Moth,Spilosoma virginica
64810316,2019-06-14,"Black Bear Campground, Ravalli County, MT, USA",46.1660350969,-113.9219480753,Wandering Tiger Moth,Spilosoma vagans
64810317,2020-07-22,"Beaver Creek, Granite County, MT, USA",46.2201994149,-113.5822198642,Wandering Tiger Moth,Spilosoma vagans
64968668,2020-11-15,"Missoula County, US-MT, US",46.8621733088,-113.8230381434,Pimpla pedalis,Pimpla pedalis
65429458,2020-11-09,"Antiquity Ln, Florence, MT, US",46.677387687,-113.9361225163,Asian Lady Beetle,Harmonia axyridis
65437757,2020-05-31,"Moose Creek, Ravalli County, MT, USA",46.12654,-114.23676,Wandering Tiger Moth,Spilosoma vagans
65643112,2020-11-26,"Creston, MT 59901, USA",48.163251,-114.0473539722,Western Conifer Seed Bug,Leptoglossus occidentalis
65716961,2019-07-23,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,American Dagger,Acronicta americana
65877532,2020-10-02,"Glacier National Park, Essex, MT, US",48.565429372,-113.8919151309,Mormon Fritillary,Argynnis mormonia
66285737,2020-09-09,"The University of Montana, Missoula, MT, US",46.8633785598,-113.9800979116,Spined Woodborer,Trichocnemis spiculatus
66331831,2004-07-13,"Flathead County, MT, USA",48.5234098611,-113.9878379806,St. Lawrence Tiger Moth,Arctia parthenos
66363762,2020-10-09,"Missoula County, US-MT, US",46.93011,-114.031725,Autumnal Moth,Epirrita autumnata
66363930,2020-10-09,"Missoula County, US-MT, US",46.93011,-114.031725,Xanthorhoe defensaria,Xanthorhoe defensaria
66384135,2019-07-12,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,American Dagger,Acronicta americana
66384136,2019-08-07,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,Large Gray Dagger,Acronicta insita
66487220,2020-09-19,"Glacier National Park, Flathead County, US-MT, US",48.5394930294,-113.9949139114,Spotted Tussock Moth,Lophocampa maculata
66527161,2020-12-13,"Whitefish, MT 59937, USA",48.3486196,-114.2856412,Western Conifer Seed Bug,Leptoglossus occidentalis
66796453,2020-09-12,"Flathead County, MT, USA",48.4986945556,-113.9447577222,Toadflax Brocade Moth,Calophasia lunula
66843245,2020-09-20,"Flathead County, MT, USA",48.5813365,-113.90288,Common Drone Fly,Eristalis tenax
66843246,2020-10-05,"Flathead County, MT, USA",48.4953948056,-113.9854435,Western Conifer Seed Bug,Leptoglossus occidentalis
66912826,2020-06-13,"Lolo National Forest, Missoula, MT, US",46.9455416667,-113.9480133333,Common Alpine,Erebia epipsodea
67090099,2016-07-17,"Main St, Stevensville, MT, US",46.5129200729,-114.092559592,Hunt's Bumble Bee,Bombus huntii
67160550,2020-07-10,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,White Satin Moth,Leucoma salicis
67257201,2020-07-22,"Missoula County, US-MT, US",46.9300633333,-114.03178,Drasteria divergens,Drasteria divergens
67260510,2019-08-12,"Missoula County, MT, USA",46.8231856491,-114.0609822113,Twelve-spotted Skimmer,Libellula pulchella
67313546,2020-05-14,"Missoula County, US-MT, US",46.8298283333,-114.12107,California Tortoiseshell,Nymphalis californica
67315026,2019-10-06,"Missoula County, MT, USA",46.8335033333,-114.0980766667,Isabella Tiger Moth,Pyrrharctia isabella
67315166,2019-08-07,"Missoula County, MT, USA",46.745565,-114.1713316667,Epeorus deceptivus,Epeorus deceptivus
67315444,2016-09-27,"Granite County, MT, USA",46.2318483333,-113.7545783333,Dytiscus,Dytiscus
67319191,2019-06-28,"Missoula County, MT, USA",46.9365283333,-113.96653,Rocky Mountain Cicada,Okanagana occidentalis
67319215,2019-06-28,"Missoula County, MT, USA",46.9371816667,-113.96768,Lepturobosca chrysocoma,Lepturobosca chrysocoma
67322420,2019-10-02,"Grant Creek, Missoula, MT 59808, USA",46.923225,-114.03048,Common Water Strider,Aquarius remigis
67327529,2020-07-09,"Missoula County, US-MT, US",46.9429416667,-113.9684716667,Oreas Anglewing,Polygonia oreas threatfuli
67329036,2020-07-09,"Missoula County, US-MT, US",46.9479083333,-113.9635216667,Oarisma garita garita,Oarisma garita garita
67329054,2020-07-09,"Missoula County, US-MT, US",46.9475033333,-113.9637666667,Chryxus Arctic,Oeneis chryxus
67329064,2020-07-09,"Missoula County, US-MT, US",46.9479083333,-113.9635216667,Lorquin's Admiral,Limenitis lorquini
67329117,2020-07-09,"Missoula County, US-MT, US",46.947705,-113.96271,California Tortoiseshell,Nymphalis californica
67329430,2020-07-09,"Missoula County, US-MT, US",46.9425783217,-113.96877506,Delicate Cycnia Moth,Cycnia tenera
67329572,2020-07-09,"Missoula County, US-MT, US",46.953065,-113.9582983333,Oreas Anglewing,Polygonia oreas threatfuli
67332331,2020-08-09,"Missoula County, MT, USA",46.832675,-114.09095,Red-femured Milkweed Borer,Tetraopes femoratus
67342252,2020-06-02,"Missoula County, US-MT, US",46.92715,-114.0308483333,Wood Tiger,Arctia plantaginis
67342278,2020-06-02,"Missoula County, US-MT, US",46.9280933333,-114.030615,Western Arctic Skipper,Carterocephalus skada
67342334,2020-06-10,"Missoula County, US-MT, US",46.9281633333,-114.0305716667,Mourning Cloak,Nymphalis antiopa
67342344,2020-06-25,"Missoula County, US-MT, US",46.9270633333,-114.0310033333,Southwestern Eyed Sphinx,Smerinthus ophthalmica
67342398,2020-07-07,"Missoula County, US-MT, US",46.9276316667,-114.0309366667,Ranchman's Tiger Moth,Arctia virginalis
67342502,2020-07-10,"Missoula County, US-MT, US",46.927655,-114.03082,Cabbage White,Pieris rapae
67342558,2020-09-20,"Missoula County, US-MT, US",46.9225016667,-114.0309366667,Spotted Tussock Moth,Lophocampa maculata
67342565,2020-09-20,"Missoula County, US-MT, US",46.9225633333,-114.0307933333,Spotted Tussock Moth,Lophocampa maculata
67342587,2020-09-20,"Missoula County, US-MT, US",46.9302633333,-114.03186,October Thorn,Tetracis jubararia
67342732,2020-07-21,"Grant Creek, Missoula, MT 59808, USA",46.927965,-114.0305916667,Common Aerial Yellowjacket,Dolichovespula arenaria
67361049,2020-09-23,"Hidden Valley Rd S, Florence, MT, US",46.6157228329,-114.0066386282,European Mantis,Mantis religiosa
67441633,2015-09-19,"Missoula County, MT, USA",46.6861016667,-114.488535,Common Green Darner,Anax junius
67443083,2015-08-02,"Missoula County, MT, USA",47.55949,-113.7868333333,Twelve-spotted Skimmer,Libellula pulchella
67667312,2020-07-26,"Plains, MT, US",47.5889166667,-114.8843,Edith's Copper,Tharsalea editha
67759637,2016-04-13,"Missoula County, US-MT, US",46.9301966667,-114.0318183333,Banded Pebble Moth,Gluphisia severa
67759705,2016-04-08,"Missoula County, US-MT, US",46.9302777783,-114.0316666667,Banded Pebble Moth,Gluphisia severa
67759761,2015-10-09,"Glacier National Park, Flathead County, US-MT, US",48.525265,-113.981495,Erannis vancouverensis,Erannis vancouverensis
67760045,2015-10-09,"Glacier National Park, Flathead County, US-MT, US",48.525285,-113.9814066667,Autumnal Moth,Epirrita autumnata
67782592,2015-08-15,"Grant Creek, Missoula, MT 59808, USA",46.930205,-114.0318183333,Giant Lacewing,Polystoechotes punctata
67813296,2019-06-14,"Black Bear Campground, Ravalli County, MT, USA",46.1660330277,-113.9219632436,Fragile Dagger,Acronicta fragilis
67888742,2020-06-11,"Missoula County, MT, USA",46.8241783333,-114.06329,Variegated Meadowhawk,Sympetrum corruptum
67920334,2020-08-20,"Wall St, Hot Springs, MT, US",47.6104826283,-114.6716693874,European Mantis,Mantis religiosa
67974929,2019-08-02,"Grant Creek, Missoula, MT 59808, USA",46.93015486,-114.031762365,Catarina asiática,Harmonia axyridis
67986850,2020-04-30,"Missoula County, US-MT, US",46.930105,-114.0318133333,Acerra normalis,Acerra normalis
67987444,2020-08-05,"Missoula County, US-MT, US",46.9300783333,-114.0317033333,Decantha tistra,Decantha tistra
68076875,2020-07-21,"Grant Creek, Missoula, MT 59808, USA",46.9293963249,-114.0349973653,Painted Lady,Vanessa cardui
68123649,2020-07-28,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,Delicate Cycnia Moth,Cycnia tenera
68393995,2021-01-15,"Post Siding Rd, Missoula, MT, US",46.8388466667,-114.0580666667,Spring Field Cricket,Gryllus veletis
68412730,2019-07-02,"Granite County, US-MT, US",46.010335,-113.52462,Persius Duskywing,Erynnis persius
68413968,2020-04-30,"Missoula County, US-MT, US",46.930105,-114.0318133333,Stretchia muricina,Stretchia muricina
68418469,2019-07-02,"Lake Inez, Missoula County, MT, USA",47.2702892194,-113.5687682033,Western Panthea Moth,Panthea virginarius
68460621,2012-05-29,"Faithful Way, Lolo, MT, US",46.7437210886,-114.0917138299,Ceanothus Silk Moth,Hyalophora euryalus
68530045,2018-10-26,"Grant Creek, Missoula, MT 59808, USA",46.9300465017,-114.031732325,Black Vine Weevil,Otiorhynchus sulcatus
68530499,2018-10-26,"Missoula County, US-MT, US",46.9300465017,-114.031732325,Erannis vancouverensis,Erannis vancouverensis
68530626,2020-10-09,"Missoula County, US-MT, US",46.93011,-114.031725,Aspen Twoleaf Tier Moth,Enargia decolor
68575103,2005-06-27,"Missoula County, US-MT, US",47.0099388883,-113.7412222217,MacCulloch's Forester Moth,Androloma maccullochii
68699998,2019-08-07,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,Ponderosa Pine Coneworm Moth,Dioryctria auranticella
68699999,2020-07-28,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,Ponderosa Pine Coneworm Moth,Dioryctria auranticella
68733399,2006-07-23,"Flathead County, MT, USA",48.0742665011,-113.9332715395,Northern Blue,Plebejus idas
68733400,2006-07-23,"Flathead County, MT, USA",48.0742665011,-113.9332715395,Lepturobosca chrysocoma,Lepturobosca chrysocoma
68848554,2020-04-21,"Missoula County, US-MT, US",46.922835,-114.0306033333,Mourning Cloak,Nymphalis antiopa
68848642,2020-04-21,"Missoula County, US-MT, US",46.927685,-114.0308166667,Western Pine Elfin,Callophrys eryphon
68992972,2017-07-08,"Missoula County, US-MT, US",47.2904391833,-113.6422487333,Anise Swallowtail,Papilio zelicaon
69093309,2017-07-15,"Shoshone County, US-ID, US",46.9722183233,-115.0211749983,Police Car Moth,Gnophaela vermiculata
69093417,2017-07-29,"Missoula County, US-MT, Lewis and Clark National Historic Trail, US",46.6771,-114.0397383333,Common Gluphisia Moth,Gluphisia septentrionis
69093499,2017-07-15,"Mineral County, US-MT, US",46.9789533333,-115.0348716667,Rusałka osetnik,Vanessa cardui
